FIPS,Hospitalizations,Cases,State,County,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,% Children in Poverty,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Frequent Mental Distress,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Children Uninsured,% Disconnected Youth,Average Reading Performance,Average Math Performance,% Enrolled in Free or Reduced Lunch,Black/White Segregation Index,non-White/White Segregation Index,Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,% Homeowners,% Severe Housing Cost Burden,Population,% less than 18 years of age,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,internet_consumer,internet_nonconsumer,internet_all,internet_hhs,internet_ratio,covid_cases,internet_percent,%  Adults with Obesity,Heart Disease Death Rate,Hypertension Death Rate,% Adults 65 and Older,COPD Mortality Rate,% Diagnosed Diabetes,% Nonwhite,% households wo car,Number of Hospitals,% disabled,% Without Health Insurance,% Limited English Proficiency,% workers commuting by public transit,% Veterans in Civilian Adult Population,opioid death rate,% Below Poverty,Median Household Income,% No College Degree,Unemployment Rate,% Not in Labor Force,% Jobs in Leisure and Hospitality,% Part-time,% Self-Employed,Hospitalization Rate,Case Rate,Presence of Water Violation (dummy Y/N),Other Primary Care Provider Ratio (:1)
13141,105,833,Georgia,Hancock,9937.737613,27.09011844,4.487638629,4.306765325,15.92920354,21.56114069,5.0,28.0,9.40714816,11.78947466,25.0,817.7,30.39288362,11.68088,11.97892,38,32,83.33333333,20.85181899,44.7,5.3724647029999995,71.39282736,0.0,334.12887830000005,82.14227041,10.9,21.669627,87.66769866,40.9,76.35526611,471.13705310000006,0.0,0.0,14.56005909,326.2,23.7,14.18088803,0.0,41.33324516,42.27537691,5.7706355,0.0,2.5697357569999997,2.28107458,100.0,24.71552168,23.84910948,0.0,0.0,0.0,0.0,73.15279171,16.98248123,8348,15.50071874,70.84331576,0.574988021,1.006229037,0.023957834,2.395783421,24.53282223,0.24263011,44.98083373,61.58659455,2.0,0.0,2.0,2.97,0.61,398,61.0,29.8,338.9,229.7,23.826,44.43,20.5,75.46572935,0.11178451199999999,0,16.0,13.7,0.0,0.7,6.005,59.89458553,31.2,31715.0,6.130500758999999,5.5,66.98151397,1.501706485,69.83838751,10.13011152,1257.8,9978.4,0,2087
13211,84,1187,Georgia,Morgan,8958.977901999999,15.11733119,3.212636779,3.6872822810000003,8.456973293999999,15.20223466,7.8,23.5,34.10006716,16.0271688,21.05263158,483.4,26.19760479,54.3124,42.43356,44,46,89.66942149,59.29775281,20.4,4.536021403,24.22233554,10.86248099,176.1390324,84.2109868,11.3,13.90977444,72.13339995,35.5,77.64552488,435.73174180000007,0.0,0.0,11.6277728,202.6,12.3,6.9511366,0.0,25.96401231,34.92686815,9.596885021,0.0,3.2732611960000004,3.093921615,44.64227906,38.00284334,33.90926997,0.0,10.89018988,10.93649179,0.0,74.72956731,12.17948718,18853,22.78152018,21.99649923,0.657720257,0.684241235,0.042433565,3.336339044,72.26436111,1.1147236409999999,51.90155413,75.36937542,4.0,1.0,5.0,6.6979999999999995,0.65,489,65.0,31.1,355.9,175.8,20.461,41.86,12.2,26.06525912,0.047178262,2,15.2,14.9,1.5775240380000002,0.1,8.307,26.52097809,11.1,67089.0,11.79407176,3.1,37.23678848,15.70610941,37.98937989,12.39326376,445.6,6296.1,0,2357
13149,45,630,Georgia,Heard,11020.92568,18.37301821,3.763686177,4.048075096,7.368421053,17.54117313,8.0,26.2,25.00422511,15.852335199999999,15.78947368,315.4,42.34404537,17.0503,0.0,32,34,90.97222222,43.86724387,25.7,4.504145493,31.93437619,6.820119352000001,195.7628225,96.15714825,10.8,13.05841924,88.35012595,49.8,74.14647303,551.5302289,0.0,0.0,12.98930795,164.1,13.4,2.646069409,0.0,30.7015928,35.06337705,7.36574746,0.0,3.0947959330000003,2.840458953,65.17013233,21.83700412,14.81478176,0.0,0.0,0.0,0.0,69.77055023,10.43046358,11879,22.67867666,9.647276707,0.505093021,0.538765889,0.016836433999999997,2.820102702,84.74619076,0.825022666,50.1978281,100.0,2.0,0.0,2.0,4.379,0.45,201,45.0,36.5,433.9,548.9,18.284000000000002,85.21,7.2,13.11980817,0.055948847,0,19.4,14.9,1.024727111,0.3,8.497,42.09108511,16.7,48984.0,3.991103423,3.3,43.87766014,1.747378932,37.84806705,11.85516839,378.8,5303.5,0,2970
13053,30,3287,Georgia,Chattahoochee,9079.83188,19.65582586,3.6934572689999996,3.804300872,6.71009772,17.96519498,4.4,22.2,83.66024674,22.90740468,30.0,251.4,46.46017699,77.347,711.34407,35,37,82.14285714,74.00764481,19.3,4.028785983,26.18736383,0.0,0.0,34.44899735,11.5,18.21705426,49.57776754,15.5,77.81126558,495.85248830000006,0.0,0.0,12.21498067,107.5,16.4,36.80378991,0.0,0.0,37.56625625,5.209774089,0.0,3.2844102989999997,3.00579187,72.18934911,33.86135738,25.82376872,0.0,0.0,18.13105124,0.0,26.0,18.38842975,10684,21.87383003,19.15949083,1.3384500190000002,3.041931861,0.935979034,16.06140023,57.04792213,0.637974684,35.950954700000004,29.51983669,3.0,0.0,3.0,2.505,1.04,1683,104.0,45.4,438.9,493.1,4.859,63.18,14.8,30.24983747,0.059481038,1,10.9,10.4,1.960784314,0.0,21.875999999999998,46.7989517,18.5,46106.0,20.92932448,4.6,76.23467809,4.447380009,28.07191569,4.821991888,280.8,30765.6,0,5342
13287,86,596,Georgia,Turner,10279.45103,21.57361226,4.016478343999999,4.157736709,13.93939394,18.56569517,6.8,40.0,20.01119821,13.62534272,21.42857143,967.2,49.78586724,12.56124,25.27806,46,48,93.75,39.38115331,42.2,7.763235998,60.16771489,17.58573044,1306.977047,91.87981127,10.7,21.66123779,85.62621674,33.1,73.70843928,578.1091482999999,0.0,0.0,13.63161452,441.5,19.2,3.965076931,0.0,21.12155455,39.43296054,7.69625449,0.0,2.541679893,2.597140725,98.46402587,43.047369200000006,38.54696904,0.0,0.0,0.0,0.0,67.51571287,23.97308782,7912,24.16582407,39.92669363,0.518200202,0.93528817,0.17694641100000003,4.714357937,53.00808898,0.8488278090000001,51.41557128,49.731243,2.0,0.0,2.0,3.103,0.62,316,62.0,39.6,418.5,423.9,19.987000000000002,74.57,17.4,45.10173323,0.073799549,0,17.8,17.7,0.396956666,0.2,11.15,63.19514661,28.0,35400.0,6.525256157,3.8,49.51752975,8.950617284,41.08327981,8.225806452,1087.0,7532.9,0,1319
13297,494,8008,Georgia,Walton,8535.957542,16.86508269,3.35377418,3.781707115,8.706526918,17.28746189,8.1,34.2,69.66622099,16.27365232,14.54545455,496.7,27.46425884,26.200870000000002,37.43195,41,46,88.51717902,52.94622684,17.9,4.186428325,36.4392972,7.532751092000001,302.26098039999994,72.23560329,11.4,15.77371048,83.1421118,52.8,76.48040912,424.12668489999993,68.87127631,6.434178355,11.85510648,188.7,11.3,5.781414431,18.52612001,13.83459614,37.12281798,6.419537361000001,6.413251221,3.191449291,3.0976082430000003,48.35982841,37.52972215,27.94571514,4.343419719,17.17122146,15.73229397,0.0,73.30485337,13.43775763,93503,24.68904741,18.04113237,0.40747355700000004,1.615990931,0.112295862,4.658674053,73.96554121,0.711836349,51.33097334,42.65829434,23.0,2.0,25.0,30.488000000000003,0.75,1862,75.0,32.3,400.8,203.3,15.718,64.79,9.6,21.91452536,0.032438992,2,12.2,15.4,0.8993672309999999,0.1,7.489,16.04226602,10.8,67007.0,14.17568522,3.1,35.51185738,10.27928627,41.02943223,12.83917619,528.3,8564.4,0,1264
13317,72,669,Georgia,Wilkes,10094.03662,23.98241097,4.2774950380000005,4.420106897,9.379310345,19.17724705,6.1,30.0,68.69630888,12.655680199999999,16.66666667,738.0,36.08502224,40.43672,20.25111,37,38,80.46875,36.1723961,32.3,4.885482013,55.43052838,13.14193288,308.07147260000005,101.2555691,10.6,17.86163522,81.93467337,28.8,75.54952066,522.8444571,0.0,0.0,14.37338719,288.5,19.2,11.46729927,0.0,14.39553163,38.45421393,8.018648019,0.0,2.738624522,2.6451268480000003,94.16666667,24.39682266,22.66107897,0.0,20.92282375,28.35155934,0.0,65.68703274,16.54072208,9876,21.14216282,40.78574322,0.243013366,0.860672337,0.020251114,5.315917376,51.06318348,2.219601115,51.99473471,67.3652412,0.698,0.698,2.0,3.971,0.698,268,69.8,40.6,442.2,345.0,23.729,58.53,18.6,46.539862400000004,0.125409217,1,17.6,19.6,1.443671049,0.1,7.422999999999999,50.62778453,19.6,39716.0,7.9821016170000005,4.5,52.14670171,5.440229062,45.98362084,10.63049853,729.0,6774.0,0,9876
13033,150,1769,Georgia,Burke,12288.65993,24.13832937,4.3174071860000005,4.35394331,12.3573201,20.50694772,6.3,26.6,47.10499228,13.00948305,42.5,692.7,39.18944752,35.52082,13.37912,32,28,89.35361217,48.96460843,33.2,5.68435549,49.15973519,7.548175118,619.7706849,101.691618,11.0,14.23267327,86.83113665,45.6,73.52413078,531.7889317,127.10248700000001,14.52784504,14.46240151,441.3,21.2,4.823549498999999,16.2642497,32.67665818,38.92216775,6.81359354,0.0,2.891592557,2.7126709460000002,100.0,23.91144173,22.97272366,10.68275364,19.71568152,23.87542335,0.0,70.55229717,11.77243463,22423,26.05360567,46.88935468,0.432591536,0.575302145,0.11595237,3.255585783,47.50033448,0.6792958290000001,52.36141462,74.9957111,4.0,0.0,5.0,8.068,0.56,838,56.0,38.7,423.5,561.5,15.972000000000001,58.15,18.7,51.51219512,0.08961328699999999,1,14.4,14.0,0.9164222870000001,0.7,9.613,22.29853276,23.6,42632.0,8.534763715,5.1,47.11116247,4.363267377,43.80206837,11.65919283,669.0,7889.2,0,2803
13037,73,445,Georgia,Calhoun,9265.416608,28.26701477,4.586101612,4.349409437,10.77283372,23.63789369,6.0,32.2,0.28383627100000003,13.386679999999998,25.0,526.7,50.83179298,15.49187,31.48615,42,30,89.36170213,35.75445173,43.2,4.904522613,50.45620438,10.84430674,1499.432647,68.59352103,10.6,16.48648649,77.21598003,36.6,76.93639051,516.4162666999999,0.0,0.0,14.81468019,518.5,22.4,5.6939015070000005,0.0,0.0,43.46696007,9.369527145,0.0,2.771233098,2.496154866,82.21649485,21.68743943,20.502797,0.0,0.0,0.0,0.0,66.16297895,15.19949335,6352,17.49055416,60.23299748,0.47229219100000003,0.72418136,0.330604534,4.990554156,32.90302267,1.398264224,39.70403023,100.0,1.0,0.0,1.0,1.865,0.43,250,43.0,34.9,360.6,334.1,16.562,53.55,10.2,66.0858743,0.105093834,1,16.7,18.1,0.48569886700000003,0.2,6.082000000000001,78.71536524,35.9,34960.0,5.5626326960000005,3.6,58.83112094,0.0,64.55441111,11.03160405,1149.2,7005.7,0,1588
13095,1019,5506,Georgia,Dougherty,11722.42741,25.38788847,4.425561031,4.432211958,13.41873847,21.60755319,3.9,31.7,80.15121874,11.70689209,7.352941177000001,1270.4,42.8226085,77.09325,59.18261999999999,45,40,87.08994709,59.01660954,43.7,5.543253595,65.39030023,12.51368685,940.7635118999999,69.08675669,10.7,22.62836012,78.35314584,13.5,74.43244661,539.8734043,97.80284766,12.56830601,14.93586798,939.9,25.5,22.62783162,8.863873069,12.4616221,46.70778346,5.305172886,12.54183548,2.617164072,2.601640406,58.78640777,49.77096729,48.17070526,12.4616221,8.735907288,19.36189359,55.12195122,45.41978148,21.03911796,91243,23.25877054,70.25525246,0.273993621,1.005008603,0.21481099899999997,2.928443826,24.43913506,0.534759358,54.11374023,13.95971025,22.0,3.0,25.0,34.842,0.63,3170,63.0,39.1,320.9,311.5,16.495,54.59,15.2,73.02990697,0.131077435,2,15.6,16.7,1.078205865,1.6,8.399,5.479872428999999,27.6,36894.0,11.86826555,4.7,45.576019200000005,11.22295861,48.46486201,6.866781017999999,1116.8,6034.4,0,534
13009,320,3830,Georgia,Baldwin,10135.292220000001,23.51884938,4.245257141000001,4.251530337,12.62425447,19.8179384,6.0,26.2,63.84514436,14.37955037,17.07317073,710.4,16.3036636,55.67185,40.15795,39,41,92.33576642,55.46456079,31.3,6.090988882,49.05838041,8.016746092,689.4144341,68.95301913,11.4,20.71788413,85.47209795,24.3,74.86432089,498.2418165,89.83163812,9.696186167,14.17474439,308.2,20.9,9.319845124,0.0,15.06369117,38.61825744,5.897200551,7.612121212000001,2.6868618260000003,2.317079188,73.79996175,15.06455808,16.70669083,9.72863388,15.52518073,22.54233318,0.0,55.86155564,20.97456205,44823,18.7649198,42.20377931,0.330187627,1.686634094,0.080315909,2.2265354840000002,52.44628874,0.6755345079999999,49.26265533,35.1399825,12.0,1.0,13.0,16.33,0.74,2142,74.0,40.7,512.8,418.7,16.48,68.59,11.2,46.184251200000006,0.078567055,2,15.8,16.1,0.9366083609999999,0.8,7.308,11.15498739,22.9,44429.0,13.48242812,4.2,53.60940123,13.92154357,51.2889296,5.995450607,713.9,8544.7,1,1093
13309,35,459,Georgia,Wheeler,5428.206657,25.28921333,4.415511048,4.225005112,9.641255605,23.50614313,6.3,38.2,11.14405067,15.0838616,30.0,213.8,44.09171076,12.57545,0.0,38,39,84.12698413,35.19804002,36.7,4.630277253,26.71130952,3.772635815,50.46681807,52.88740021,10.7,9.685230023999999,91.88345474,51.4,79.59211886,340.97057939999996,0.0,0.0,14.34798697,525.1,22.4,2.517025679,0.0,18.01671952,39.128609999999995,7.153284672000001,0.0,3.043774555,2.9528884680000003,43.8,4.440339225,3.315227441,0.0,0.0,0.0,0.0,61.43520909,9.494451295,7879,17.03261835,36.84477726,0.101535728,0.342683082,0.038075898,5.584465034,55.97156999999999,0.24996711,35.3344333,100.0,1.0,0.0,1.0,1.972,0.44,345,44.0,39.2,349.3,176.8,14.755,65.98,11.6,43.11626149,0.119675456,1,14.5,16.4,0.567888487,0.0,6.8839999999999995,63.45982993,34.2,35927.0,12.42625369,7.5,76.47574518,6.418604651,60.83464292,20.23283822,444.2,5825.6,1,3940
13163,153,1578,Georgia,Jefferson,11577.3087,23.97474544,4.263041102,4.279680161,11.29032258,20.47611114,6.5,22.3,50.08860012,12.52162154,50.0,843.6,42.76220745,31.95297,19.44264,43,26,87.44769875,35.99033816,35.2,5.730979533999999,47.36982644,10.22494888,508.2269233,85.67252936,11.0,16.39624253,82.81170699,46.6,72.94284682,595.4764078,0.0,0.0,14.32305463,396.7,21.4,2.524805244,0.0,28.539830900000002,40.34605863,7.182613305,0.0,2.5184831030000003,2.3968343290000003,100.0,20.3276236,20.70025639,0.0,0.0,20.1582422,0.0,65.94758424,16.72564723,15430,23.49967596,52.41736876,0.23331173,0.6351263770000001,0.07777057700000001,3.7783538560000003,42.15165263,0.7258666309999999,51.73687622,80.66745422,2.0,0.0,2.0,5.797000000000001,0.31,814,31.0,28.2,467.9,567.5,18.852,49.0,20.4,56.72077099,0.128514749,1,15.4,18.2,0.962738456,0.0,7.8420000000000005,32.404407,25.1,35379.0,7.609206200000001,4.7,46.75093178,4.572147651,44.20092282,7.896938262999999,991.6,10226.8,0,1929
13285,489,5879,Georgia,Troup,9917.646555,18.60057333,3.6831269489999996,4.094032223999999,10.90684381,18.04317082,6.8,34.9,73.03710996,14.61929123,28.35820896,805.3,43.07082357,53.01923000000001,58.54299,33,40,84.33734940000001,52.31810301,27.7,5.527173245,44.47426771,12.60997908,332.1523472,72.48099881,11.2,18.8261576,84.61512122,26.4,75.20371002,501.9844177,63.45818249999999,8.185109397,12.96873336,205.7,17.3,7.257221772,13.34445371,18.291003699999997,38.11455728,6.968680725,16.03443637,2.786649858,2.776026476,68.09550974,34.07908523,33.83625407,9.042743404,14.06518884,18.62160048,0.0,57.28776718,17.89397734,70034,24.21252535,36.31950196,0.398377931,2.176085901,0.17562898,3.741040066,55.96424594,1.044254301,51.75914556,44.29926615,18.0,2.0,20.0,24.679000000000002,0.72,2845,72.0,50.1,466.4,481.6,15.214,59.75,11.5,41.24888927,0.095222659,1,16.6,14.3,1.7308698630000001,0.2,7.747000000000001,7.1393894389999994,19.2,47296.0,12.05818023,3.2,31.26094087,8.555621419,42.6649453,6.403375527000001,698.2,8394.5,0,1094
13039,135,3199,Georgia,Camden,7720.885087000001,17.00056688,3.4343800260000004,3.831634188,7.487401007999999,16.87588223,7.1,34.0,60.70516501,18.07058393,34.28571429,493.9,30.50311541,32.04887,31.670920000000002,43,42,92.57425743,63.70854413,20.8,3.945976323,32.19377708,9.04909132,319.7979727,57.98573475,9.0,13.29046088,83.6711483,33.3,78.12286367,383.78734199999997,42.65136387,5.807622505,11.86682249,198.3,13.0,13.64400107,11.89514741,11.72505563,37.21457233,6.649135987999999,13.18642882,3.243107671,3.0423128189999997,49.74059663,17.54818477,16.99093864,0.0,17.1894992,9.85378499,16.30434783,62.07378279,11.20593692,53677,24.3828828,18.53307748,0.657637349,1.5146151980000002,0.217970453,6.962013525,69.59777931,0.47929212200000004,48.82538145,31.44339081,17.0,1.0,18.0,18.913,0.87,1326,87.0,37.3,395.4,194.2,14.225,62.65,11.6,27.05543119,0.047692064000000006,1,12.1,14.2,0.58467429,0.1,17.885,9.314976619,13.8,58552.0,15.10600969,3.6,49.93522695,14.05558628,36.70751962,8.002230587,251.5,5959.7,1,1248
13261,263,1795,Georgia,Sumter,11944.754190000001,24.75469102,4.44022203,4.507288597,12.94642857,20.79132037,5.3,27.9,57.61601511,13.05198787,22.22222222,867.8,39.21800948,67.00841,53.812259999999995,41,41,88.59060403,56.32564842,39.5,5.259736771,59.15997706,11.39142962,696.1816985,76.98381366,11.4,21.06837607,81.95430154,20.0,72.79107346,579.6537262999999,78.83891776,0.0,15.1863951,462.7,23.5,11.26171842,0.0,14.42544835,39.82762144,6.938115537000001,0.0,2.549650452,2.212640448,97.9270136,29.15652572,28.87938506,9.772077916,15.94552245,23.68732728,0.0,55.80030618,16.11181473,29733,22.62805637,52.40305385,0.548212424,1.4462045540000001,0.21524905,5.7310059529999995,39.21568628,1.366302554,53.02525813,41.78372284,6.0,1.0,7.0,11.870999999999999,0.53,941,53.0,36.3,408.2,382.7,17.525,48.93,22.3,57.41960991,0.103782327,1,13.7,17.1,2.024153768,0.1,6.353,16.81633202,26.7,40250.0,10.53848174,4.8,46.68851908,9.144623216,48.14183793,8.465250147999999,884.5,6037.1,1,676
13281,127,1076,Georgia,Towns,10076.01786,14.93028586,3.416676999,3.876697174,6.965944272000001,13.86498291,8.6,28.3,99.71349441,14.52047126,20.0,113.0,16.11624835,95.60229,42.18697,46,50,97.67441861,60.06097561,24.0,4.632240683,39.00949797,13.03667652,320.2525936,108.7166179,8.7,16.59436009,81.0528812,20.1,76.47875309,455.7579262,0.0,0.0,12.20855312,0.0,11.4,0.006996021999999999,0.0,25.54441535,30.88868032,11.16071429,0.0,3.02839357,2.755932376,48.79759519,0.0,17.54504722,0.0,19.22117372,0.0,0.0,80.80385179,18.31616659,11852,12.71515356,1.181235235,0.39655754299999996,0.750928113,0.06749915599999999,2.919338508,93.9757003,0.027210883999999998,52.26122174,100.0,5.0,0.0,6.0,4.588,1.19,348,119.0,26.0,305.0,172.3,34.942,48.19,7.4,4.642200228,0.035745423,1,18.6,17.7,0.0,0.2,11.58,42.18697266,12.7,49023.0,17.90429043,4.8,62.50601945,23.51900973,53.13918898,14.28571429,1071.5,9078.6,0,1693
13307,15,106,Georgia,Webster,0.0,20.20158405,3.7806493339999996,3.9977883519999997,13.57142857,17.10783407,7.1,27.8,0.0,13.25239553,33.33333333,499.0,30.08849558,0.0,0.0,41,47,85.71428571,37.09677419,34.4,5.498894987999999,42.88,11.51631478,131.2335958,114.3990238,10.9,13.65853659,95.16587678,25.8,78.48197295,499.40234289999995,0.0,0.0,12.84170119,0.0,18.6,1.157424678,0.0,0.0,37.95072414,8.413001912,0.0,3.31523123,2.5753199280000003,75.58139535,2.2926629380000003,2.59734066,0.0,0.0,0.0,0.0,79.10990009,9.801980197999999,2611,19.45614707,41.47836078,0.497893527,0.459594025,0.0,4.6725392569999995,51.97242436,1.840971406,50.09574876,100.0,0.0,0.0,0.0,1.091,0.33,43,33.0,23.5,399.6,391.2,23.744,42.77,16.7,49.21546116,0.075160403,0,15.2,15.8,3.542234332,0.0,5.986000000000001,191.4975105,18.4,41547.0,8.635394456,5.0,50.73385519,,40.10519395,8.333333332999999,574.5,4059.7,0,2611
13193,81,613,Georgia,Macon,11453.08842,25.80984437,4.3414152,4.282516244,13.42134213,21.56139653,5.6,35.4,45.47489824,13.08193183,22.72727273,608.4,47.77777778,7.51089,15.217229999999999,43,37,86.86131387,39.61485557,39.2,5.615439472,54.8325723,10.51524711,310.5590062,71.28959915,11.4,21.01210121,79.43344081,41.8,73.38152918,540.5761792000001,115.99806670000001,0.0,14.29559078,376.5,22.8,8.978144077,0.0,23.01183017,42.52815158,7.966296438,0.0,2.5280122080000003,2.122744969,99.34306569,14.65679018,11.68282296,14.64389193,0.0,19.30759977,0.0,64.99037021,17.57166162,13143,18.73240508,59.82652363,0.570645971,1.491288138,0.136955033,4.443429963,33.17355246,0.586166471,45.19516092,53.18860244,2.0,0.0,2.0,4.618,0.48,235,48.0,29.9,446.4,327.7,18.105,49.47,14.2,65.09643917,0.145950628,1,17.1,19.6,0.791782581,0.1,7.229,38.04306475,29.4,34634.0,5.332213708,4.6,57.69022719,5.85296217,58.29490496,8.038949275,616.3,4664.1,0,1314
13251,72,811,Georgia,Screven,9848.800538,21.53969461,4.04671567,4.211912702,11.19047619,19.89608087,6.4,36.7,54.8619201,13.39735238,37.03703704,559.0,45.78405189,14.333839999999999,21.523889999999998,30,29,81.57894737,48.8689185,41.2,5.499334576,49.42567568,12.18375977,341.7533432,84.06713972,10.4,18.12080537,84.35764532,43.3,75.41142283,472.82027800000003,99.37065253,0.0,14.04931277,353.0,18.8,9.266649233999999,0.0,31.43251136,38.61360995,7.408683666,0.0,2.704202416,2.5539656180000003,79.11338448,13.99239944,14.44939268,0.0,0.0,18.52326807,0.0,71.86608332,12.5932063,13938,21.05754054,40.90256852,0.466350983,0.652891376,0.028698522,2.324580284,54.67785909,0.548989706,50.48070024,78.92140067,3.0,0.0,4.0,5.268,0.64,423,64.0,31.7,376.0,313.0,19.547,59.76,12.2,44.42458899,0.106302202,1,16.6,16.0,0.7038234729999999,0.0,8.879,35.87315253,24.1,42331.0,9.339642049,5.4,55.00928464,5.791627321,48.052541399999996,10.19550521,516.6,5818.6,1,2323
13165,83,725,Georgia,Jenkins,10158.66212,25.86405588,4.512702826,4.44542855,12.27810651,22.16803561,6.8,30.6,56.85851319,13.51417863,12.5,513.3,45.92422503,34.219229999999996,0.0,30,31,80.0,54.16149068,42.6,5.173448418,53.7745098,9.125128322,0.0,83.36900926,10.4,23.62869198,80.28967254,38.0,74.4431697,497.25249469999994,0.0,0.0,15.0045887,456.0,19.9,2.4884122140000002,0.0,39.76902152,38.52263332,6.171490989,0.0,2.6029193840000002,2.6281628130000003,100.0,11.87996983,8.773411955,0.0,0.0,0.0,0.0,70.22587269,16.56804734,8683,20.29252563,41.86341126,0.460670275,0.598871358,0.230335138,5.620177357999999,50.82344812,3.0712979889999996,46.35494645,66.10311751,1.0,0.0,1.0,3.375,0.38,437,38.0,34.9,363.4,460.1,17.37,72.24,11.2,39.243231,0.113185185,1,14.4,17.5,3.5787621,0.0,7.4110000000000005,57.58378441,29.0,32808.0,4.737472208,5.1,55.003579099999996,10.32448378,50.51679587,12.14221151,955.9,8349.6,0,2171
13319,120,728,Georgia,Wilkinson,10208.41948,20.872013,3.937328742,4.152651468,12.53132832,18.1903495,6.5,34.5,2.070479975,13.40580995,9.523809523999999,558.1,39.91811668,33.48588,11.06684,41,38,91.81818182,37.96430294,39.3,5.406573464,45.82730343,12.27815604,179.2803176,92.14567793,11.3,13.20182094,87.23337516,40.3,74.60737235,539.1038517000001,0.0,0.0,13.40259144,225.0,17.5,10.844622300000001,0.0,27.868522499999997,37.70090528,6.638217165,0.0,2.811547378,2.443331543,93.40974212,9.090275151,9.001137282,0.0,0.0,21.93944713,0.0,75.31665122,10.44723969,9036,22.72023019,38.24701195,0.5201416560000001,0.45374059299999997,0.022133688,2.744577247,56.75077468,0.501633225,52.15803453,100.0,2.0,0.0,2.0,3.2880000000000003,0.62,345,62.0,33.8,555.8,199.4,20.192,67.92,5.5,41.01123596,0.078467153,0,15.0,14.9,0.710534445,0.3,5.765,55.33421868,17.0,43902.0,7.059388506,3.8,44.65259332,0.95642933,45.94693504,4.578754579,1328.0,8056.7,0,3012
13283,52,624,Georgia,Treutlen,7480.018011,19.93898893,3.8562516469999997,4.018808759,13.04347826,18.28048509,7.4,31.5,45.2432825,14.95525254,7.142857143,385.8,38.29479769,0.0,14.68644,34,41,84.81012658,39.20187793,34.5,4.7564633910000005,33.90804598,13.35311573,122.1664178,53.33491363,10.6,12.57253385,75.73440644,37.1,76.1254391,485.78152939999995,0.0,0.0,12.99345833,412.2,16.8,1.9464393290000002,0.0,0.0,36.80795017,6.136505949,0.0,2.949848785,2.757663385,94.15411869,34.606528999999995,34.62594141,0.0,0.0,0.0,0.0,70.92010602,9.342703597,6809,22.66118373,31.44367749,0.323101777,0.36716111,0.029372889,2.966661771,63.8566603,3.187759005,50.27169922,58.8671024,1.0,0.0,1.0,2.633,0.39,263,39.0,28.3,455.6,285.3,18.678,78.85,5.8,27.69662092,0.09001139400000001,0,21.2,17.4,0.795153351,0.0,9.451,73.43222206,31.6,37478.0,7.327952421,5.3,51.86737111,2.9767441860000003,47.02278853,7.040523946,763.7,9164.3,0,3405
13265,8,101,Georgia,Taliaferro,0.0,26.1946836,4.438958618,4.400101686,12.5,20.71215209,2.7,28.0,35.29411765,10.85151385,0.0,307.1,53.49794239,0.0,0.0,29,33,0.0,20.74592075,41.8,4.20544014,53.75,0.0,178.412132,0.0,10.5,18.66666667,75.0,52.9,0.0,576.3954499,0.0,0.0,14.79977581,0.0,22.9,41.89662768,0.0,0.0,40.9106664,6.909090909,0.0,0.0,0.0,75.14450867,0.0,0.0,0.0,0.0,0.0,0.0,69.11764706,15.625,1608,16.91542289,53.48258707,0.18656716399999998,1.554726368,0.0,4.353233831,38.7437811,0.0,50.49751244,100.0,0.0,0.698,0.698,0.71,0.36,23,36.0,12.6,347.8,223.7,28.041999999999998,46.84,10.5,65.88588589,0.101408451,0,22.5,18.8,1.307189542,0.0,7.309,310.9452736,22.5,37046.0,5.182186235,4.9,59.78723404,,50.59760956,7.859531773,497.5,6281.1,0,1608
